Text,Label
"Your proposal has not been green light",NOT_APPROVED
"This decision has not been approved of",NOT_APPROVED
"Management has not favour",NOT_APPROVED
"Your request has been denied after careful review.",NOT_APPROVED
"The approval has not been approve of at this time",NOT_APPROVED
"Our team did not consented",NOT_APPROVED
"We did not sanction",NOT_APPROVED
"I not give the green light",NOT_APPROVED
"Management has not approved of",NOT_APPROVED
"We cannot go-ahead",NOT_APPROVED
"It has not been approved",NOT_APPROVED
"It has not been validate",NOT_APPROVED
"Your request is not favoured",NOT_APPROVED
"We have not permit your application",NOT_APPROVED
"We regret to inform you that it was not give the go-ahead",NOT_APPROVED
"The approval has not been endorsed at this time",NOT_APPROVED
"I not approve of",NOT_APPROVED
"I not sanctioned",NOT_APPROVED
"Your proposal has not been go-ahead",NOT_APPROVED
"This decision has not been give the green light",NOT_APPROVED
"It is not possible to ratify",NOT_APPROVED
"It is not possible to confirm",NOT_APPROVED
"We did not favour",NOT_APPROVED
"The approval has not been ratified at this time",NOT_APPROVED
"You are not go-ahead",NOT_APPROVED
"Approval has not been given to confirmed",NOT_APPROVED
"This is not agree",NOT_APPROVED
"It has not been sanctioned",NOT_APPROVED
"Unfortunately, we did not validate",NOT_APPROVED
"We cannot accept",NOT_APPROVED
"We cannot endorsed this request",NOT_APPROVED
"I not approve",NOT_APPROVED
"It is not possible to okay",NOT_APPROVED
"Management has not give the go-ahead",NOT_APPROVED
"The approval has not been confirmed at this time",NOT_APPROVED
"I not favour",NOT_APPROVED
"Approval has not been given to approved of",NOT_APPROVED
"This decision has not been ratified",NOT_APPROVED
"Our team did not uphold",NOT_APPROVED
"It is not possible to approved",NOT_APPROVED
"We cannot confirmed",NOT_APPROVED
"The request has not yet been confirm",NOT_APPROVED
"It is not possible to validate",NOT_APPROVED
"We cannot permit this request",NOT_APPROVED
"Your proposal has not been confirm",NOT_APPROVED
"We regret to inform you that it was not upheld",NOT_APPROVED
"We cannot okayed this request",NOT_APPROVED
"It has not been give the go-ahead",NOT_APPROVED
"It has not been supported",NOT_APPROVED
"This decision has not been accepted",NOT_APPROVED
"Our team did not ratified",NOT_APPROVED
"You are not approve of",NOT_APPROVED
"It is not possible to accept",NOT_APPROVED
"We regret to inform you that it was not permitted",NOT_APPROVED
"Our team did not green light",NOT_APPROVED
"We did not consent",NOT_APPROVED
"We regret to inform you that it was not approve",NOT_APPROVED
"It is not possible to upheld",NOT_APPROVED
"This is not approved of",NOT_APPROVED
"The approval has not been approved of at this time",NOT_APPROVED
"I not validated",NOT_APPROVED
"You are not okay",NOT_APPROVED
"I not endorse",NOT_APPROVED
"Your request is not validated",NOT_APPROVED
"I not accepted",NOT_APPROVED
"Unfortunately, we did not favoured",NOT_APPROVED
"This decision has not been agreed",NOT_APPROVED
"Your proposal has not been give the go-ahead",NOT_APPROVED
"This decision has not been sanctioned",NOT_APPROVED
"Approval has not been given to okayed",NOT_APPROVED
"We cannot sanction this request",NOT_APPROVED
"You are not endorse",NOT_APPROVED
"This decision has not been endorse",NOT_APPROVED
"Our team did not supported",NOT_APPROVED
"We did not give the go-ahead",NOT_APPROVED
"The request has not yet been accept",NOT_APPROVED
"Management has not favoured",NOT_APPROVED
"This is not agreed",NOT_APPROVED
"The approval has not been favoured at this time",NOT_APPROVED
"We did not ratify",NOT_APPROVED
"Our team did not approve",NOT_APPROVED
"The request has not yet been permit",NOT_APPROVED
"Unfortunately, we did not permitted",NOT_APPROVED
"It is not possible to permitted",NOT_APPROVED
"I not agree",NOT_APPROVED
"Our team did not favoured",NOT_APPROVED
"This is not supported",NOT_APPROVED
"We regret to inform you that it was not support",NOT_APPROVED
"The request has not yet been upheld",NOT_APPROVED
"This is not upheld",NOT_APPROVED
"Our team did not go-ahead",NOT_APPROVED
"You are not give the green light",NOT_APPROVED
"Approval has not been given to ratified",NOT_APPROVED
"Management has not accept",NOT_APPROVED
"It is not possible to approve",NOT_APPROVED
"We have not consent your application",NOT_APPROVED
"We cannot validate",NOT_APPROVED
"Unfortunately, we did not validated",NOT_APPROVED
"Your request is not confirmed",NOT_APPROVED
"The request has not yet been go-ahead",NOT_APPROVED
"Our team did not validate",NOT_APPROVED
"Approval has not been given to approve of",NOT_APPROVED
"We cannot give the go-ahead",NOT_APPROVED
"The request has not yet been accepted",NOT_APPROVED
"Your proposal has not been sanctioned",NOT_APPROVED
"We have not approved your application",NOT_APPROVED
"Unfortunately, we did not permit",NOT_APPROVED
"The approval has not been give the green light at this time",NOT_APPROVED
"It has not been accepted",NOT_APPROVED
"We did not agree",NOT_APPROVED
"You are not green light",NOT_APPROVED
"We did not supported",NOT_APPROVED
"We cannot give the green light",NOT_APPROVED
"We did not validated",NOT_APPROVED
"We regret to inform you that it was not favoured",NOT_APPROVED
"Your request is not endorse",NOT_APPROVED
"You are not validate",NOT_APPROVED
"We cannot agreed this request",NOT_APPROVED
"The committee has rejected your submission.",NOT_APPROVED
"The committee has rejected your submissi.",NOT_APPROVED
"Your request is not ratify",NOT_APPROVED
"It has not been permitted",NOT_APPROVED
"We have not support your application",NOT_APPROVED
"This is not endorse",NOT_APPROVED
"The request has not yet been approved",NOT_APPROVED
"We cannot validate this request",NOT_APPROVED
"We cannot validated",NOT_APPROVED
"I not approved of",NOT_APPROVED
"We regret to inform you that it was not consent",NOT_APPROVED
"We regret to inform you that it was not okay",NOT_APPROVED
"It has not been confirmed",NOT_APPROVED
"Approval has not been given to endorse",NOT_APPROVED
"We regret to inform you that it was not give the green light",NOT_APPROVED
"You are not sanctioned",NOT_APPROVED
"This decision has not been favour",NOT_APPROVED
"We did not okayed",NOT_APPROVED
"It has not been consented",NOT_APPROVED
"The request has not yet been give the go-ahead",NOT_APPROVED
"Your proposal has not been confirmed",NOT_APPROVED
"The approval has not been agree at this time",NOT_APPROVED
"We cannot go-ahead this request",NOT_APPROVED
"You are not agreed",NOT_APPROVED
"We regret to inform you that it was not sanction",NOT_APPROVED
"We cannot agreed",NOT_APPROVED
"You are not permitted",NOT_APPROVED
"Management has not approve",NOT_APPROVED
"We have not okayed your application",NOT_APPROVED
"Unfortunately, we did not upheld",NOT_APPROVED
"Management has not approved",NOT_APPROVED
"We have not approved of your application",NOT_APPROVED
"You are not favoured",NOT_APPROVED
"Unfortunately, we did not accepted",NOT_APPROVED
"We cannot support",NOT_APPROVED
"The request has not yet been consented",NOT_APPROVED
"The request has not yet been give the green light",NOT_APPROVED
"The approval has not been ratify at this time",NOT_APPROVED
"It is not possible to support",NOT_APPROVED
"We cannot ratify",NOT_APPROVED
"Our team did not ratify",NOT_APPROVED
"Approval has not been given to uphold",NOT_APPROVED
"This decision has not been give the go-ahead",NOT_APPROVED
"This is not approved",NOT_APPROVED
"You are not approved of",NOT_APPROVED
"Management has not agreed",NOT_APPROVED
"The request has not yet been green light",NOT_APPROVED
"This decision has not been uphold",NOT_APPROVED
"We did not favoured",NOT_APPROVED
"Approval has not been given to consent",NOT_APPROVED
"It has not been permit",NOT_APPROVED
"Your request is not permit",NOT_APPROVED
"We regret to inform you that it was not confirm",NOT_APPROVED
"We cannot approved",NOT_APPROVED
"This is not support",NOT_APPROVED
"Management has not sanction",NOT_APPROVED
"This decision has not been supported",NOT_APPROVED
"We cannot support this request",NOT_APPROVED
"Management has not support",NOT_APPROVED
"Approval has not been given to accept",NOT_APPROVED
"We did not support",NOT_APPROVED
"The request has not yet been permitted",NOT_APPROVED
"Unfortunately, we did not favour",NOT_APPROVED
"The request has not yet been favoured",NOT_APPROVED
"The approval has not been approve at this time",NOT_APPROVED
"We cannot agree",NOT_APPROVED
"It is not possible to permit",NOT_APPROVED
"Unfortunately, we did not approved",NOT_APPROVED
"The approval has not been permitted at this time",NOT_APPROVED
"We did not give the green light",NOT_APPROVED
"The request has not yet been okayed",NOT_APPROVED
"The approval has not been upheld at this time",NOT_APPROVED
"Approval has not been given to support",NOT_APPROVED
"Approval has not been given to permitted",NOT_APPROVED
"We did not validate",NOT_APPROVED
"It has not been agree",NOT_APPROVED
"It has not been consent",NOT_APPROVED
"The request has not yet been approve of",NOT_APPROVED
"Our team did not approve of",NOT_APPROVED
"We regret to inform you that it was not favour",NOT_APPROVED
"Management has not validate",NOT_APPROVED
"I not supported",NOT_APPROVED
"Your proposal has not been approved",NOT_APPROVED
"This decision has not been agree",NOT_APPROVED
"We regret to inform you that it was not okayed",NOT_APPROVED
"We cannot approve of",NOT_APPROVED
"Management has not sanctioned",NOT_APPROVED
"This is not ratify",NOT_APPROVED
"Approval has not been given to sanctioned",NOT_APPROVED
"Your proposal has not been approved of",NOT_APPROVED
"Management has not uphold",NOT_APPROVED
"We appreciate your effort, but we cannot approve at this moment.",NOT_APPROVED
"The approval has not been consented at this time",NOT_APPROVED
"The request has not yet been confirmed",NOT_APPROVED
"We cannot okayed",NOT_APPROVED
"Management has not ratify",NOT_APPROVED
"We have not upheld your application",NOT_APPROVED
"We cannot ratified",NOT_APPROVED
"Management has not agree",NOT_APPROVED
"Your request is not approved",NOT_APPROVED
"Our team did not okay",NOT_APPROVED
"Management has not go-ahead",NOT_APPROVED
"The approval has not been okay at this time",NOT_APPROVED
"The request has not yet been favour",NOT_APPROVED
"We cannot permitted",NOT_APPROVED
"Your request is not give the green light",NOT_APPROVED
"Your proposal has not been favoured",NOT_APPROVED
"Your proposal has not been permit",NOT_APPROVED
